id,dam,sire,sex
670181,667082,667311,M
670191,667162,667321,M
670981,667222,667561,M
672491,667002,667381,M
670051,666952,667171,M
670321,666992,667831,M
670171,667802,667811,M
670161,667122,667551,M
670151,666852,667251,M
670141,667812,667801,M
670131,667152,667301,M
670121,667182,667291,M
670961,667562,667221,M
673711,667072,668821,M
670101,666982,667271,M
670091,666882,667231,M
675681,667132,667211,M
670311,667262,667201,M
670071,668602,667191,M
670061,667292,667181,M
670971,668442,667821,M
670111,666872,667281,M
669851,666962,666921,M
669801,667282,666871,M
669901,667272,666981,M
670281,667832,666991,M
670911,667382,667001,M
669911,667042,667011,M
671961,666902,667361,M
670291,667242,667021,M
669921,666892,667521,M
675001,667092,666971,M
671971,668032,667031,M
669941,666862,667051,M
669951,667142,667061,M
673701,666932,667531,M
672001,668822,667071,M
670942,667822,668441,F
669971,666972,667091,M
672771,667312,667081,M
669931,667012,667041,M
669881,666922,666961,M
669871,667172,666951,M
679271,667022,667241,M
669811,667232,666881,M
669821,667522,666891,M
672481,667102,667371,M
669831,667362,666901,M
673931,667542,666911,M
670951,667532,666931,M
669861,667112,666941,M
670041,667322,667161,M
670301,667202,667261,M
670031,667302,667151,M
670021,667062,667141,M
670011,667212,667131,M
670001,667552,667121,M
669991,666942,667111,M
670921,667372,667101,M
669981,666912,667541,M
669781,667252,666851,M
669791,667052,666861,M
671952,667192,668601,F
673721,667032,668031,M
672472,667022,667241,F
670012,667212,667131,F
670022,667062,667141,F
670032,667302,667151,F
670302,667202,667261,F
670042,667322,667161,F
670052,666952,667171,F
670062,667292,667181,F
670072,668602,667191,F
670312,667262,667201,F
670082,667132,667211,F
670092,666882,667231,F
670102,666982,667271,F
673712,667072,668821,F
679322,667552,667121,F
673722,667032,668031,F
670112,666872,667281,F
670122,667182,667291,F
670132,667152,667301,F
670142,667812,667801,F
670152,666852,667251,F
670162,667122,667551,F
670172,667802,667811,F
670322,666992,667831,F
672492,667002,667381,F
670972,668442,667821,F
670982,667222,667561,F
670182,667082,667311,F
670192,667162,667321,F
670962,667562,667221,F
671951,667192,668601,M
669992,666942,667111,F
670922,667372,667101,F
674931,667052,666861,F
669802,667282,666871,F
669812,667232,666881,F
669822,667522,666891,F
672482,667102,667371,F
669832,667362,666901,F
669842,667542,666911,F
669852,666962,666921,F
670952,667532,666931,F
669862,667112,666941,F
669872,667172,666951,F
669882,666922,666961,F
669892,667092,666971,F
669902,667272,666981,F
670282,667832,666991,F
670912,667382,667001,F
669912,667042,667011,F
671962,666902,667361,F
670292,667242,667021,F
669922,666892,667521,F
671972,668032,667031,F
669932,667012,667041,F
669942,666862,667051,F
669952,667142,667061,F
673702,666932,667531,F
672002,668822,667071,F
672772,667312,667081,F
669972,666972,667091,F
669982,666912,667541,F
669782,667252,666851,F
670941,667822,668441,M
