id,dam,sire,sex
757612,750862,751281,F
758332,752852,750781,M
757012,751226,751131,F
756972,752612,752351,F
757022,751702,751591,F
757102,751372,751421,F
757312,751342,751371,F
756961,751902,751571,F
757142,750682,750801,F
757052,751972,750951,F
757062,750982,750971,F
756942,751712,751691,F
756912,751642,751451,F
757122,751672,751901,F
756882,750952,750851,F
756932,751302,751381,F
756852,751842,751561,F
756802,751562,751225,F
759281,750982,750971,M
760071,751122,750711,M
759321,752032,750681,M
759521,750692,751841,M
759771,751902,751571,M
759141,750792,752061,M
759532,751362,750921,M
759531,751362,750921,M
756922,750762,750721,F
758912,750742,752011,M
757132,751092,751301,F
757002,751882,751661,F
757402,751112,750691,F
757442,750922,751361,F
757602,751292,751101,F
757412,751872,751431,F
757583,751272,751891,F
757584,751272,751891,F
757553,750942,751341,F
757554,750942,751341,F
757513,751852,751321,F
757514,751852,751321,F
757593,752042,752361,F
757112,752372,752171,F
757594,752042,752361,F
757544,751662,752031,F
757392,751122,750711,F
757352,751442,751641,F
757362,752352,751881,F
757382,751382,750671,F
757092,752042,752361,F
757032,751452,751861,F
756992,752301,752041,F
757042,751432,751701,F
757082,750652,750731,F
756982,751582,751331,F
757543,751662,752031,F
757422,751422,751911,F
758911,750742,752011,M
758991,751872,751431,M
758542,750732,751411,M
758541,750732,751411,M
758361,751092,751301,M
758411,751712,751691,M
758351,751672,751901,M
758391,751562,751225,M
758381,751912,751921,M
758401,750952,750851,M
758371,751342,751371,M
758422,751102,753931,M
758421,751102,753931,M
758471,752372,752171,M
758282,751922,752371,M
758261,751842,751561,M
758292,750912,752071,M
758291,750912,752071,M
758271,751902,751571,M
758312,750812,753371,M
758311,750812,753371,M
758321,750792,752061,M
758962,751462,752871,M
758961,751462,752871,M
758302,750802,752971,M
758301,750802,752971,M
758281,751922,752371,M
758821,751832,751441,M
759201,750702,751851,M
759241,751972,750951,M
758861,751112,750691,M
758841,752612,752351,M
759421,751422,751911,M
759411,751702,751591,M
758651,751642,751451,M
758661,750862,751281,M
758611,751226,751131,M
758561,750922,751361,M
759392,751282,752811,M
759391,751282,752811,M
758591,751432,751701,M
759202,750702,751851,M
759361,751442,751641,M
759381,751382,750671,M
759371,750652,750731,M
759271,752042,752361,M
759401,751452,751861,M
759291,752301,752041,M
759261,752352,751881,M
759251,751582,751331,M
759221,751882,751661,M
759211,750682,750801,M
759231,750762,750721,M
759191,751302,751381,M
758671,751292,751101,M
757072,751912,751921,F
759382,751382,750671,F
757574,750902,751391,F
759212,750682,750801,F
759232,750762,750721,F
759192,751302,751381,F
759242,751972,750951,F
759204,750702,751851,F
759203,750702,751851,F
758472,752372,752171,F
758544,750732,751411,F
758543,750732,751411,F
758362,751092,751301,F
758412,751712,751691,F
758352,751672,751901,F
758392,751562,751225,F
758382,751912,751921,F
758402,750952,750851,F
758372,751342,751371,F
758423,751102,753931,F
758284,751922,752371,F
758283,751922,752371,F
758262,751842,751561,F
758294,750912,752071,F
758293,750912,752071,F
758272,751902,751571,F
758313,750812,753371,F
758323,750792,752061,F
758322,750792,752061,F
758964,751462,752871,F
758963,751462,752871,F
758304,750802,752971,F
759222,751882,751661,F
759252,751582,751331,F
758914,750742,752011,F
759282,750982,750971,F
760072,751122,750711,F
759492,751282,752811,F
759491,751282,752811,F
759701,751832,751441,F
760132,751372,751421,F
759171,752972,751351,F
759534,751362,750921,F
759533,751362,750921,F
759331,751102,753931,F
758913,750742,752011,F
758822,751832,751441,F
758992,751872,751431,F
758751,751472,750761,F
758862,751112,750691,F
758303,750802,752971,F
758842,752612,752351,F
759412,751702,751591,F
758652,751642,751451,F
758662,750862,751281,F
758612,751226,751131,F
758562,750922,751361,F
758592,751432,751701,F
759362,751442,751641,F
758672,751292,751101,F
758331,752852,750781,M
759372,750652,750731,F
759272,752042,752361,F
759402,751452,751861,F
759292,752301,752041,F
759262,752352,751881,F
759422,751422,751911,F
758334,752852,750781,F
758333,752852,750781,F
758234,752032,750681,F
758023,750692,751841,F
758022,750692,751841,F
758094,752062,751141,F
758093,752062,751141,F
758054,751572,750701,F
758053,751572,750701,F
758034,750722,751581,F
758033,750722,751581,F
758084,751412,752051,F
758083,751412,752051,F
757724,752052,751461,F
757723,752052,751461,F
757754,752072,751401,F
757753,752072,751401,F
758043,751332,751971,F
757764,751692,751121,F
757714,751402,750651,F
757713,751402,750651,F
757624,750662,750961,F
757623,750662,750961,F
757494,752172,752611,F
757493,752172,752611,F
757524,752362,752851,F
757523,752362,752851,F
757534,751142,751721,F
757533,751142,751721,F
757564,750782,751091,F
757563,750782,751091,F
757504,750852,751291,F
757503,750852,751291,F
757763,751692,751121,F
757573,750902,751391,F
758044,751332,751971,F
758064,751892,750891,F
758233,752032,750681,F
758344,752012,750981,F
758343,752012,750981,F
758204,752872,750901,F
758203,752872,750901,F
758244,752812,750661,F
758243,752812,750661,F
758214,753372,750811,F
758213,753372,750811,F
758253,752972,751351,F
758224,750672,751111,F
758223,750672,751111,F
757984,751392,750791,F
757983,751392,750791,F
758063,751892,750891,F
758154,751352,750861,F
758114,751592,750911,F
758113,751592,750911,F
758104,751322,752021,F
758103,751322,752021,F
758014,750972,751831,F
758013,750972,751831,F
758074,751132,751871,F
758073,751132,751871,F
757994,750772,751671,F
757993,750772,751671,F
758004,750712,751711,F
758003,750712,751711,F
757973,751472,750761,F
758163,751722,750741,F
758153,751352,750861,F
758231,752032,750681,M
758164,751722,750741,F
758341,752012,750981,M
757391,751122,750711,M
757421,751422,751911,M
757611,750862,751281,M
757431,751832,751441,M
757401,751112,750691,M
757441,750922,751361,M
757601,751292,751101,M
757411,751872,751431,M
757581,751272,751891,M
757582,751272,751891,M
757551,750942,751341,M
757552,750942,751341,M
757511,751852,751321,M
757512,751852,751321,M
757591,752042,752361,M
757592,752042,752361,M
757541,751662,752031,M
757542,751662,752031,M
757571,750902,751391,M
757572,750902,751391,M
757501,750852,751291,M
757502,750852,751291,M
757561,750782,751091,M
757562,750782,751091,M
757531,751142,751721,M
757351,751442,751641,M
757532,751142,751721,M
757361,752352,751881,M
757091,752042,752361,M
758342,752012,750981,M
756801,751562,751225,M
756851,751842,751561,M
756931,751302,751381,M
756921,750762,750721,M
756881,750952,750851,M
756911,751642,751451,M
756941,751712,751691,M
757061,750982,750971,M
757051,751972,750951,M
757141,750682,750801,M
757311,751342,751371,M
757021,751702,751591,M
756971,752612,752351,M
757011,751226,751131,M
757121,751672,751901,M
757131,751092,751301,M
757111,752372,752171,M
757001,751882,751661,M
756981,751582,751331,M
757081,750652,750731,M
757041,751432,751701,M
757071,751912,751921,M
756991,752301,752041,M
757031,751452,751861,M
757381,751382,750671,M
757521,752362,752851,M
757101,751372,751421,M
757491,752172,752611,M
758002,750712,751711,M
757991,750772,751671,M
757992,750772,751671,M
758071,751132,751871,M
758072,751132,751871,M
758011,750972,751831,M
758012,750972,751831,M
758101,751322,752021,M
758102,751322,752021,M
758111,751592,750911,M
758112,751592,750911,M
758151,751352,750861,M
758152,751352,750861,M
757981,751392,750791,M
757982,751392,750791,M
758221,750672,751111,M
758222,750672,751111,M
758251,752972,751351,M
758211,753372,750811,M
758212,753372,750811,M
758241,752812,750661,M
758242,752812,750661,M
758201,752872,750901,M
758202,752872,750901,M
757522,752362,752851,M
758001,750712,751711,M
757972,751472,750761,M
758252,752972,751351,M
758162,751722,750741,M
757492,752172,752611,M
757621,750662,750961,M
757971,751472,750761,M
757622,750662,750961,M
757711,751402,750651,M
757761,751692,751121,M
757762,751692,751121,M
757751,752072,751401,M
757752,752072,751401,M
757721,752052,751461,M
757722,752052,751461,M
758081,751412,752051,M
757712,751402,750651,M
758041,751332,751971,M
758062,751892,750891,M
758082,751412,752051,M
758042,751332,751971,M
758161,751722,750741,M
758021,750692,751841,M
758092,752062,751141,M
758061,751892,750891,M
758091,752062,751141,M
758052,751572,750701,M
758051,751572,750701,M
758032,750722,751581,M
758031,750722,751581,M
