id,dam,sire,sex
672842,669912,669931,F
680531,670972,670941,M
675972,670142,670171,F
675982,670282,670321,F
678472,670042,670191,F
677082,670942,670971,F
675992,670962,670981,F
675332,672772,670181,F
672832,672472,670291,F
674082,669832,671961,F
675932,669932,669911,F
675272,672492,670911,F
676962,670322,670281,F
675922,670102,669901,F
680742,669972,675001,F
674132,679322,670161,F
672032,669852,669881,F
672822,669992,669861,F
679192,673702,670951,F
673622,669882,669851,F
675252,669982,673931,F
676942,671962,669831,F
675242,670922,672481,F
673612,669922,669821,F
674062,670092,669811,F
677092,674931,669941,F
672022,669942,669791,F
675912,670292,679271,F
672012,670152,669781,F
674052,670072,671951,F
674072,670052,669871,F
675901,670972,670941,F
673572,669782,670151,F
674122,670032,670131,F
675282,673722,671971,F
673632,669822,669921,F
672852,670022,669951,F
677072,670952,673701,F
675292,673712,672001,F
673642,670182,672771,F
672862,669892,669971,F
675942,669842,669981,F
673552,672482,670921,F
672452,669862,669991,F
672052,670162,670001,F
675302,670082,670011,F
672062,669952,670021,F
673682,670172,670141,F
675952,670132,670031,F
673652,670192,670041,F
673662,669872,670051,F
674102,670122,670061,F
672461,671952,670071,F
674112,670302,670311,F
676972,670012,675681,F
675962,669812,670091,F
675312,669902,670101,F
677062,672002,673711,F
676982,671972,673721,F
675322,670982,670961,F
676992,669802,670111,F
673672,670062,670121,F
674092,670312,670301,F
673581,670042,670191,M
677002,670912,672491,F
675991,670962,670981,M
677071,670952,673701,M
672851,670022,669951,M
677091,674931,669941,M
672841,669912,669931,M
675281,673722,671971,M
673631,669822,669921,M
672831,672472,670291,M
674081,669832,671961,M
675931,669932,669911,M
675271,672492,670911,M
676961,670322,670281,M
675921,670102,669901,M
680741,669972,675001,M
675291,673712,672001,M
672031,669852,669881,M
672821,669992,669861,M
675261,673702,670951,M
675331,672772,670181,M
675251,669982,673931,M
676941,671962,669831,M
675241,670922,672481,M
673611,669922,669821,M
674061,670092,669811,M
676931,670112,669801,M
672021,669942,669791,M
675911,670292,679271,M
672011,670152,669781,M
674051,670072,671951,M
674071,670052,669871,M
673641,670182,672771,M
673621,669882,669851,M
675941,669842,669981,M
675311,669902,670101,M
677061,672002,673711,M
676981,671972,673721,M
680211,670982,670961,M
676991,669802,670111,M
673671,670062,670121,M
674121,670032,670131,M
673681,670172,670141,M
673571,669782,670151,M
674131,679322,670161,M
675971,670142,670171,M
675981,670282,670321,M
677001,670912,672491,M
677081,670942,670971,M
672861,669892,669971,M
675961,669812,670091,M
676971,670012,675681,M
676932,670112,669801,F
674091,670312,670301,M
672061,669952,670021,M
675951,670132,670031,M
673551,672482,670921,M
673651,670192,670041,M
673661,669872,670051,M
674101,670122,670061,M
679221,670082,670011,M
672462,671952,670071,M
672451,669862,669991,M
674111,670302,670311,M
672051,670162,670001,M
