id,dam,sire,sex
701082,696252,694611,F
700802,694202,694621,F
701072,693162,695121,F
700812,694622,694161,F
700792,694592,693261,F
700782,694532,694601,F
710392,694492,694141,F
700762,694552,694151,F
699732,694042,693241,F
700752,694522,693231,F
700742,694492,694141,F
710511,693152,693221,F
701092,693182,694631,F
700772,696612,693251,F
699742,694122,694171,F
701121,693272,694181,M
699752,694152,693271,F
699751,694152,693271,M
701111,695142,696251,M
700831,694542,694661,M
703542,702152,693211,F
701131,694612,694191,M
701141,696302,694671,M
700822,694512,694651,F
699761,693232,694201,M
699582,693172,694021,F
700942,694172,695151,F
701132,694612,694191,F
701122,693272,694181,F
700832,694542,694661,F
701112,695142,696251,F
699572,694142,694481,F
699712,693142,693201,F
699662,694082,694531,F
700732,697642,693191,F
700662,694662,694091,F
703522,694632,696311,F
701002,694192,695141,F
699632,694062,694081,F
710321,693212,697641,F
700982,695132,696611,F
709772,694662,694091,F
699622,693222,694061,F
699592,693132,694501,F
704902,694652,702151,F
700972,694642,693131,F
700642,694672,694031,F
700821,694512,694651,M
700952,694482,695161,F
699602,693192,694041,F
701062,694112,694131,F
699652,694132,693141,F
699672,694102,696301,F
699702,693242,694121,F
700672,693262,694591,F
701052,694092,695131,F
701042,694562,694581,F
701032,694582,694571,F
699692,694602,693181,F
703532,696312,694101,F
699682,694032,693171,F
700712,694052,694111,F
700702,695122,693161,F
701012,694182,694551,F
700722,694162,694541,F
700692,695152,694521,F
703452,694502,693151,F
701022,693252,694561,F
700652,695162,694491,F
699762,693232,694201,F
699731,694042,693241,M
699681,694032,693171,M
699691,694602,693181,M
701031,694582,694571,M
701041,694562,694581,M
701051,694092,695131,M
699701,693242,694121,M
700731,697642,693191,M
701061,694112,694131,M
699711,693142,693201,M
703541,702152,693211,M
699721,693152,693221,M
700741,694492,694141,M
710391,694492,694141,M
700751,694522,693231,M
700761,694552,694151,M
700771,696612,693251,M
700781,694532,694601,M
701071,693162,695121,M
701081,696252,694611,M
700791,694592,693261,M
700801,694202,694621,M
700811,694622,694161,M
701091,693182,694631,M
699741,694122,694171,M
701142,696302,694671,F
701021,693252,694561,M
700711,694052,694111,M
700671,693262,694591,M
700701,695122,693161,M
699571,694142,694481,M
699581,693172,694021,M
700941,694172,695151,M
700951,694482,695161,M
700641,694672,694031,M
700971,694642,693131,M
709811,695122,693161,M
704901,694652,702151,M
699591,693132,694501,M
699601,693192,694041,M
699621,693222,694061,M
700981,695132,696611,M
700991,693212,697641,M
700651,695162,694491,M
710031,694192,695141,M
701011,694182,694551,M
699631,694062,694081,M
700721,694162,694541,M
699661,694082,694531,M
703451,694502,693151,M
700691,695152,694521,M
703531,696312,694101,M
699651,694132,693141,M
700661,694662,694091,M
703521,694632,696311,M
699671,694102,696301,M
