id,dam,sire,sex
768011,761522,761151,M
767931,761662,761951,M
768411,762402,762441,M
768111,762072,763392,M
768181,762082,761681,M
768581,763885,762421,M
767323,760542,761821,M
767481,760592,762241,M
768261,762052,761671,M
772161,762212,760561,M
767911,761492,761091,M
768191,762112,760401,M
768561,763552,762211,M
768171,762131,760631,M
768841,763771,761561,M
768871,761512,761571,M
768861,761892,760801,M
767961,761952,761661,M
768053,760552,762411,M
768231,762032,763551,M
768881,764252,760571,M
771551,761532,760541,M
768381,762772,762681,M
767941,761932,761141,M
772171,770361,769321,M
768421,762412,764121,M
771971,765352,762151,M
767981,761482,762061,M
768151,762242,763721,M
768891,764122,762821,M
768021,761602,760621,M
769611,762752,761541,M
768031,762152,761931,M
767921,761562,762021,M
767751,761652,762031,M
767901,761682,761491,M
767491,760562,762801,M
767571,761092,761441,M
768551,763393,760471,M
768001,760602,761531,M
768211,764722,760611,M
767893,761872,760821,M
769101,761472,760811,M
767341,761122,760461,M
769141,761592,760591,M
768941,763681,761651,M
767661,761542,761511,M
768271,762802,761481,M
768041,760572,760551,M
768851,763242,761891,M
767284,760462,761901,M
768431,762442,764721,M
767293,760622,761121,M
768461,762392,762071,M
768571,763482,762391,M
767305,760472,762051,M
768471,762422,762111,M
767651,761822,762701,M
768481,762702,760451,M
767951,762022,761881,M
768201,762172,763481,M
771461,760812,763241,M
767761,761442,762231,M
769121,764322,764251,M
770821,765047,760921,M
767971,761902,761631,M
767471,760802,760601,M
767991,761672,761871,M
768441,761882,760581,M
767274,760582,762321,M
767531,760922,762751,M
769111,762782,761591,M
767521,760822,761601,M
768161,762282,761131,M
768541,764482,761841,M
768391,762682,762682,M
767701,761842,764481,M
767501,760612,763884,M
767333,760452,761521,M
768141,762262,762771,M
767222,760402,762261,M
768451,760832,764321,M
768371,762322,764641,M
768121,762232,762281,M
767561,761132,761471,M
767572,761092,761441,F
768232,762032,763551,F
768152,762242,763721,F
768842,763771,761561,F
768012,761522,761151,F
767932,761662,761951,F
768412,762402,762441,F
768112,762072,763392,F
768182,762082,761681,F
767492,760562,762801,F
768582,763885,762421,F
768862,761892,760801,F
767482,760592,762241,F
768262,762052,761671,F
772162,762212,760561,F
767962,761952,761661,F
768192,762112,760401,F
768562,763552,762211,F
768172,762131,760631,F
768122,762232,762281,F
767324,760542,761821,F
767902,761682,761491,F
767752,761652,762031,F
767922,761562,762021,F
767551,761632,762171,M
770814,764642,764541,F
768402,762822,760831,F
767512,761152,762401,F
767562,761132,761471,F
767552,761632,762171,F
768372,762322,764641,F
769693,762702,760451,F
768882,764252,760571,F
768382,762772,762681,F
767942,761932,761141,F
772172,770361,769321,F
768422,762412,764121,F
771972,765352,762151,F
767982,761482,762061,F
768892,764122,762821,F
768552,763393,760471,F
768022,761602,760621,F
768054,760552,762411,F
769612,762752,761541,F
768032,762152,761931,F
768872,761512,761571,F
767912,761492,761091,F
767542,761142,762081,F
768002,760602,761531,F
767952,762022,761881,F
769102,761472,760811,F
767342,761122,760461,F
769142,761592,760591,F
768942,763681,761651,F
767662,761542,761511,F
768272,762802,761481,F
768042,760572,760551,F
768852,763242,761891,F
767285,760462,761901,F
768432,762442,764721,F
767294,760622,761121,F
768462,762392,762071,F
768572,763482,762391,F
767306,760472,762051,F
767652,761822,762701,F
767541,761142,762081,M
770813,764642,764541,M
768401,762822,760831,M
767511,761152,762401,M
771552,761532,760541,F
768202,762172,763481,F
771462,760812,763241,F
768472,762422,762111,F
767762,761442,762231,F
768212,764722,760611,F
767894,761872,760821,F
769122,764322,764251,F
770822,765047,760921,F
767972,761902,761631,F
767472,760802,760601,F
767992,761672,761871,F
768442,761882,760581,F
770353,760582,762321,F
767532,760922,762751,F
767522,760822,761601,F
769112,762782,761591,F
768542,764482,761841,F
767702,761842,764481,F
768452,760832,764321,F
767502,760612,763884,F
770031,760452,761521,F
768142,762262,762771,F
768162,762282,761131,F
767223,760402,762261,F
768392,762682,762682,F
