id,dam,sire,sex
659911,657632,659451,M
659292,655032,655021,F
659302,655042,655031,F
659312,655052,655041,F
659322,655062,655051,F
659332,655072,655061,F
659342,655082,655071,F
659352,655092,655081,F
661762,660342,661491,F
659912,657632,659451,F
661022,660772,660331,F
661582,654852,654841,F
659532,656632,655151,F
659282,655022,655011,F
659542,655172,655161,F
659562,655191,655181,F
659572,654552,656641,F
658791,654562,654551,M
658801,654572,654561,M
658811,654582,654571,M
662741,654592,654581,M
658831,655112,654591,M
658841,655122,655111,M
658851,655132,655121,M
658861,654601,655131,M
658871,654622,654611,M
658881,654632,654621,M
659552,655182,655171,F
658891,654642,654631,M
659272,655012,655001,F
659162,654992,654921,F
658792,654562,654551,F
658802,654572,654561,F
658812,654582,654571,F
663571,654592,654581,F
658832,655112,654591,F
658842,655122,655111,F
658852,655132,655121,F
658862,654601,655131,F
659502,658992,658661,F
658872,654622,654611,F
658882,654632,654621,F
658892,654642,654631,F
659262,655002,654991,F
658902,654652,654641,F
659062,655842,654661,F
659512,656432,658471,F
660832,658492,656431,F
659072,654842,654831,F
659082,654852,654841,F
659092,654862,654851,F
659102,654872,654861,F
659112,654882,654871,F
659122,654892,654881,F
660282,654902,654891,F
659142,654912,654901,F
659152,654922,654911,F
659052,654662,654651,F
658901,654652,654641,M
659501,658992,658661,M
659291,655032,655021,M
659071,654842,654831,M
659081,654852,654841,M
659091,654862,654851,M
659101,654872,654861,M
659111,654882,654871,M
659121,654892,654881,M
660281,654902,654891,M
659141,654912,654901,M
664861,654562,654551,M
659151,654922,654911,M
659161,654992,654921,M
659261,655002,654991,M
659271,655012,655001,M
659521,658492,656431,M
659281,655022,655011,M
659301,655042,655031,M
659311,655052,655041,M
659321,655062,655051,M
659331,655072,655061,M
659341,655082,655071,M
659351,655092,655081,M
661761,660342,661491,M
664611,658992,658661,M
661021,660772,660331,M
661581,654852,654841,M
659531,656632,655151,M
659541,655172,655161,M
659551,655182,655171,M
664202,655172,655161,F
659561,655191,655181,M
659511,656432,658471,M
659051,654662,654651,M
659061,655842,654661,M
664182,655122,655111,F
664511,660772,660331,M
659571,654552,656641,M
664601,654592,654581,M
664472,654652,654641,F
664912,660342,661491,F
