id,dam,sire,sex
781811,776662,773791,M
781211,774192,775071,M
782041,774892,773711,M
780631,774752,774861,M
780521,774762,774951,M
781191,774502,774791,M
780881,774342,774781,M
781251,774112,775021,M
781812,776662,773791,F
780781,774282,774271,M
780621,774492,774541,M
781111,776652,775081,M
781141,774882,774811,M
781721,776642,774321,M
781521,775782,774881,M
782031,776431,774771,M
781531,774252,775771,M
780721,774772,774561,M
781101,774022,774831,M
780771,774272,774711,M
781221,774872,774851,M
781701,775022,774041,M
780791,774842,774521,M
781091,774792,774731,M
784191,775032,774091,M
781061,774822,774341,M
781121,774952,774111,M
781851,774011,774461,M
781181,774562,773751,M
782241,774322,776641,M
783121,773712,776611,M
781071,774552,774131,M
780871,774202,773811,M
780431,774522,774201,M
780611,774542,774501,M
780311,774052,775341,M
784171,774472,774891,M
784181,776672,774261,M
780491,774702,774571,M
780321,774032,774121,M
781261,774742,773701,M
781491,774152,775501,M
782761,776612,776631,M
781171,774832,774151,M
781131,774482,774021,M
781241,774042,775031,M
781461,773792,774961,M
782681,776602,774531,M
784151,773764,774471,M
780711,774292,774331,M
780701,774132,774251,M
784141,776592,774511,M
780371,774122,774031,M
782431,775342,776661,M
780861,774572,774751,M
781151,773822,774741,M
780481,774712,774821,M
780761,775502,774841,M
780471,774732,774931,M
781541,775462,773801,M
781511,776622,774551,M
780541,774332,774291,M
781471,775332,776601,M
781231,773702,774801,M
780691,774942,774701,M
781571,774262,776711,M
781481,774532,776701,M
780551,773802,773821,M
781041,775772,775041,M
784161,774512,776591,M
781861,774142,776651,M
780801,774462,774141,M
781841,774092,776681,M
781051,774862,775331,M
782671,776632,773763,M
781081,774782,775461,M
780361,774062,774051,M
781823,776682,774061,M
781192,774502,774791,F
780531,774962,774941,M
784211,774102,776691,M
781824,776682,774061,F
781252,774112,775021,F
780532,774962,774941,F
784202,776692,774191,F
784212,774102,776691,F
780512,773812,774071,F
780302,774802,774761,F
781502,775042,774281,F
780382,774852,774871,F
781332,774932,776621,F
780502,774072,774101,F
784222,776702,776671,F
781202,775072,774481,F
781712,776712,775781,F
780852,773752,774491,F
780722,774772,774561,F
780782,774282,774271,F
780622,774492,774541,F
781112,776652,775081,F
781142,774882,774811,F
781722,776642,774321,F
781702,775022,774041,F
781522,775782,774881,F
780792,774842,774521,F
784192,775032,774091,F
781212,774192,775071,F
782042,774892,773711,F
780882,774342,774781,F
780522,774762,774951,F
780632,774752,774861,F
781532,774252,775771,F
781102,774022,774831,F
781182,774562,773751,F
781222,774872,774851,F
784172,774472,774891,F
780312,774052,775341,F
780612,774542,774501,F
780432,774522,774201,F
780872,774202,773811,F
781072,774552,774131,F
783122,773712,776611,F
784182,776672,774261,F
780772,774272,774711,F
781852,774011,774461,F
781122,774952,774111,F
781062,774822,774341,F
781092,774792,774731,F
782032,776431,774771,F
782242,774322,776641,F
780492,774702,774571,F
781462,773792,774961,F
782682,776602,774531,F
780712,774292,774331,F
780762,775502,774841,F
780702,774132,774251,F
784142,776592,774511,F
780372,774122,774031,F
782432,775342,776661,F
780862,774572,774751,F
781152,773822,774741,F
780482,774712,774821,F
780851,773752,774491,M
781711,776712,775781,M
781201,775072,774481,M
784221,776702,776671,M
780501,774072,774101,M
781331,774932,776621,M
780381,774852,774871,M
781501,775042,774281,M
780301,774802,774761,M
780511,773812,774071,M
781242,774042,775031,F
781132,774482,774021,F
781172,774832,774151,F
782762,776612,776631,F
780472,774732,774931,F
782661,774742,773701,F
780542,774332,774291,F
781472,775332,776601,F
781232,773702,774801,F
780692,774942,774701,F
781572,774262,776711,F
781482,774532,776701,F
780552,773802,773821,F
784162,774512,776591,F
784201,776692,774191,M
780322,774032,774121,F
780802,774462,774141,F
781842,774092,776681,F
781052,774862,775331,F
781082,774782,775461,F
780362,774062,774051,F
781512,776622,774551,F
781042,775772,775041,F
781542,775462,773801,F
784152,773764,774471,F
781492,774152,775501,F
781862,774142,776651,F
782672,776632,773763,F
