id,dam,sire,sex
644691,?,?,M
639341,?,?,M
644381,?,?,M
639331,?,?,M
639321,?,?,M
639311,?,?,M
639301,?,?,M
639261,?,?,M
639281,?,?,M
639271,?,?,M
639251,?,?,M
639391,?,?,M
639381,?,?,M
639371,?,?,M
641211,?,?,M
639291,?,?,M
639361,?,?,M
638901,?,?,M
639282,?,?,F
643722,?,?,F
639222,?,?,F
645742,?,?,F
639232,?,?,F
639242,?,?,F
639252,?,?,F
639262,?,?,F
639272,?,?,F
639292,?,?,F
639302,?,?,F
639312,?,?,F
639322,?,?,F
639332,?,?,F
644382,?,?,F
639342,?,?,F
644692,?,?,F
641212,?,?,F
639362,?,?,F
639372,?,?,F
641492,?,?,F
639392,?,?,F
640041,?,?,M
638601,?,?,M
638611,?,?,M
638621,?,?,M
639202,?,?,F
638631,?,?,M
639192,?,?,F
638902,?,?,F
640042,?,?,F
638602,?,?,F
638612,?,?,F
645522,?,?,F
638622,?,?,F
638632,?,?,F
638642,?,?,F
638652,?,?,F
638662,?,?,F
638672,?,?,F
638682,?,?,F
638692,?,?,F
638702,?,?,F
638792,?,?,F
638802,?,?,F
638812,?,?,F
638822,?,?,F
638832,?,?,F
640872,?,?,F
638852,?,?,F
645862,?,?,F
638862,?,?,F
638872,?,?,F
638882,?,?,F
640102,?,?,F
639182,?,?,F
638651,?,?,M
638641,?,?,M
642991,?,?,M
638661,?,?,M
639241,?,?,M
639231,?,?,M
639221,?,?,M
645731,?,?,M
639211,?,?,M
639191,?,?,M
639181,?,?,M
638891,?,?,M
638871,?,?,M
638861,?,?,M
638881,?,?,M
646061,?,?,M
638671,?,?,M
638681,?,?,M
638691,?,?,M
638701,?,?,M
638851,?,?,M
638801,?,?,M
638791,?,?,M
638811,?,?,M
638821,?,?,M
638831,?,?,M
640871,?,?,M
