id,dam,sire,sex
750851,745642,745431,M
750701,745302,745681,M
750981,745772,745341,M
750671,745952,745911,M
750711,745762,745751,M
751971,745632,745841,M
751101,745622,745121,M
751271,745833,745051,M
751361,745372,745931,M
751301,745852,745041,M
750651,745912,745981,M
750791,745042,745301,M
750761,745062,745411,M
750681,745312,745281,M
750771,745432,745641,M
751901,745282,747632,M
752971,745122,748401,M
751411,746582,745441,M
753931,745032,745501,M
751131,745612,746049,M
750721,745512,745741,M
750781,745752,745951,M
751341,745842,745371,M
751471,745132,746381,M
751371,745092,745671,M
750951,745942,745351,M
751431,745652,747191,M
751261,746092,745071,M
751701,748622,745111,M
753371,745082,747521,M
750811,7460410,746371,M
751851,747631,745421,M
751571,745962,747611,M
750971,745382,745101,M
752811,745592,745921,M
751421,745602,746991,M
752171,745992,745661,M
750661,745392,745361,M
750861,745442,745131,M
751911,745402,748621,M
751831,745922,745971,M
751141,745112,745391,M
751381,745352,747161,M
752611,745822,746151,M
752061,745412,748421,M
751111,746152,746881,M
750801,745982,745651,M
750691,745662,745991,M
750911,745742,745311,M
751401,745682,747701,M
751281,745972,745401,M
751331,746382,746871,M
751561,745502,747091,M
750921,745322,745081,M
751321,745052,745631,M
752351,745102,747061,M
751691,745342,747751,M
751641,745672,747711,M
750741,745932,745771,M
751291,745362,745832,M
751225,745022,745601,M
751591,745072,746921,M
752071,748081,748111,M
752361,747271,745941,M
751891,747211,745031,M
750961,745522,745961,M
751351,747035,746091,M
751671,747741,745321,M
755111,754901,755031,M
751861,747801,745521,M
751711,747821,745381,M
751661,747461,745511,M
752051,746892,747911,M
751871,748101,745821,M
750891,747081,747531,M
752021,748071,745061,M
751721,747281,747841,M
751841,746971,745021,M
750731,746922,746891,M
751451,747481,745851,M
752011,748311,745591,M
750901,746862,747011,M
751441,746872,746861,M
752851,747601,748041,M
751391,747181,748623,M
751091,747831,747151,M
751921,745422,747811,M
752371,747731,748141,M
755101,752743,751491,M
752871,747931,748301,M
752031,748501,745611,M
751881,747951,745621,M
751121,747451,746965,M
751581,747641,745761,M
752041,747941,745091,M
751461,748131,746581,M
750852,745642,745431,F
750702,745302,745681,F
750982,745772,745341,F
750672,745952,745911,F
750712,745762,745751,F
751972,745632,745841,F
751102,745622,745121,F
751272,745833,745051,F
751362,745372,745931,F
751302,745852,745041,F
750652,745912,745981,F
750792,745042,745301,F
750762,745062,745411,F
750682,745312,745281,F
750772,745432,745641,F
751902,745282,747632,F
752972,745122,748401,F
751412,746582,745441,F
750942,745032,745501,F
751132,745612,746049,F
750722,745512,745741,F
750782,745752,745951,F
751342,745842,745371,F
751472,745132,746381,F
751372,745092,745671,F
750952,745942,745351,F
751432,745652,747191,F
751262,746092,745071,F
751702,748622,745111,F
753372,745082,747521,F
750812,7460410,746371,F
751852,747631,745421,F
751572,745962,747611,F
750972,745382,745101,F
752812,745592,745921,F
751422,745602,746991,F
752172,745992,745661,F
750662,745392,745361,F
750862,745442,745131,F
751912,745402,748621,F
751832,745922,745971,F
751142,745112,745391,F
751382,745352,747161,F
752612,745822,746151,F
752062,745412,748421,F
751112,746152,746881,F
750802,745982,745651,F
750692,745662,745991,F
750912,745742,745311,F
751402,745682,747701,F
751282,745972,745401,F
751332,746382,746871,F
751562,745502,747091,F
750922,745322,745081,F
751322,745052,745631,F
752352,745102,747061,F
751692,745342,747751,F
751642,745672,747711,F
750742,745932,745771,F
751292,745362,745832,F
751226,745022,745601,F
751592,745072,746921,F
752072,748081,748111,F
752362,747271,745941,F
751892,747211,745031,F
750962,745522,745961,F
751352,747035,746091,F
751672,747741,745321,F
755112,754901,755031,F
751862,747801,745521,F
751712,747821,745381,F
751662,747461,745511,F
752052,746892,747911,F
751872,748101,745821,F
752301,747081,747531,F
752022,748071,745061,F
751722,747281,747841,F
751842,746971,745021,F
750732,746922,746891,F
751452,747481,745851,F
752012,748311,745591,F
750902,746862,747011,F
751442,746872,746861,F
752852,747601,748041,F
751392,747181,748623,F
751092,747831,747151,F
751922,745422,747811,F
752372,747731,748141,F
755102,752743,751491,F
752872,747931,748301,F
752032,748501,745611,F
751882,747951,745621,F
751122,747451,746965,F
751582,747641,745761,F
752042,747941,745091,F
751462,748131,746581,F
