id,dam,sire,sex
736721,731692,733982,M
736671,732082,731751,M
737431,731542,734372,M
736701,731922,731671,M
736731,732092,731501,M
737041,731552,731651,M
736661,731712,731821,M
736651,731522,732031,M
736681,731892,732071,M
737681,731902,734252,M
736691,731652,731681,M
736741,731562,734112,M
736751,732072,731711,M
736761,731942,733802,M
736711,731562,734112,M
737421,731702,733772,M
737061,732242,732231,M
737201,732282,732671,M
736891,731882,734352,M
737401,732032,731361,M
736871,731512,731741,M
737241,732042,731911,M
737342,732672,731521,M
736911,732062,732433,M
736921,731682,734242,M
736931,731662,733812,M
736971,731362,731841,M
737011,732322,733762,M
737841,731832,731921,M
736901,732271,734392,M
737221,732434,732061,M
737311,731502,731831,M
736981,731752,732321,M
737051,732292,734362,M
736861,731982,733821,M
736881,731742,731881,M
738781,732052,734122,M
738741,731842,731901,M
737561,732232,731951,M
737191,731672,731541,M
737251,731822,731551,M
737181,731952,731871,M
737231,731872,733792,M
737411,733761,731891,M
738531,734001,734102,M
737351,733771,731561,M
736991,733781,733992,M
737821,733981,731511,M
737851,734251,731941,M
737261,733791,734382,M
737471,734241,732241,M
737281,734351,732831,M
737361,733801,732091,M
737321,734361,731701,M
738751,734371,733782,M
737701,734101,734002,M
737371,734391,732051,M
737271,734111,731981,M
737441,733991,732281,M
737671,734121,731691,M
737331,733811,732081,M
737451,733822,732291,M
737831,735044,735051,M
738581,735461,735561,M
738061,735111,735121,M
736722,731692,733982,F
736672,732082,731751,F
737432,731542,734372,F
736702,731922,731671,F
736732,732092,731501,F
737042,731552,731651,F
736662,731712,731821,F
736652,731522,732031,F
736682,731892,732071,F
737682,731902,734252,F
736692,731652,731681,F
736742,731562,734112,F
736752,732072,731711,F
736762,731942,733802,F
736712,731562,734112,F
737422,731702,733772,F
737062,732242,732231,F
737202,732282,732671,F
736892,731882,734352,F
737402,732032,731361,F
736872,731512,731741,F
737242,732042,731911,F
737343,732672,731521,F
736912,732062,732433,F
736922,731682,734242,F
736932,731662,733812,F
736972,731362,731841,F
737012,732322,733762,F
739931,731832,731921,F
736902,732271,734392,F
738041,732434,732061,F
737312,731502,731831,F
736982,731752,732321,F
737052,732292,734362,F
736862,731982,733821,F
736882,731742,731881,F
738782,732052,734122,F
738742,731842,731901,F
737562,732232,731951,F
737192,731672,731541,F
737252,731822,731551,F
737182,731952,731871,F
737232,731872,733792,F
737412,733761,731891,F
738532,734001,734102,F
737352,733771,731561,F
736992,733781,733992,F
737822,733981,731511,F
737852,734251,731941,F
737262,733791,734382,F
737472,734241,732241,F
737282,734351,732831,F
737362,733801,732091,F
737322,734361,731701,F
738752,734371,733782,F
737702,734101,734002,F
737372,734391,732051,F
737272,734111,731981,F
737442,733991,732281,F
737672,734121,731691,F
737332,733811,732081,F
737452,733822,732291,F
737832,735044,735051,F
738582,735461,735561,F
738062,735111,735121,F
